"ebint","ebhex","depth","area","longitude","latitude","clust30","clust30a"
15205739,"0xe8056b",7.8,609087,13.4011732,63.079381,21,30
7451765,"0x71b475",9.3,872145,13.4864065,63.0857845,21,30
14117331,"0xd769d3",3.4,114760,12.6660876,63.0871405,21,30
2755882,"0x2a0d2a",10.3,1063204,13.5326752,63.108539,21,30
7781398,"0x76bc16",2.4,57191,13.4856434,63.1151246,21,30
3392667,"0x33c49b",5.2,268853,13.3506951,63.1175819,21,30
8957750,"0x88af36",7.9,618455,17.8540439,63.0981506,11,12
780277,"0xbe7f5",6,359722,18.1475126,63.0875785,11,12
1681212,"0x19a73c",2.8,78954,13.3376076,63.0886341,21,30
11593619,"0xb0e793",2.8,80564,13.4942019,63.0978095,21,30
2144293,"0x20b825",15.3,2329565,13.2238693,63.1347829,21,30
11321273,"0xacbfb9",8.1,659026,16.819749,63.1451325,11,12
9104751,"0x8aed6f",2.2,49603,12.5975814,63.1050173,21,30
11969941,"0xb6a595",10.6,1128439,13.5065614,63.1186773,21,30
5575274,"0x55126a",7.8,606046,14.8966378,62.9247301,11,12
1705926,"0x1a07c6",2.3,55208,17.0494179,62.9261994,11,12
5618748,"0x55bc3c",9.1,830176,17.0647192,62.8477898,11,12
9826726,"0x95f1a6",2.5,62449,15.3767183,61.0442329,2,14
7267474,"0x6ee492",2.8,78092,16.9797094,61.4576202,11,14
8690252,"0x849a4c",4.3,182691,15.0230027,61.3586539,2,14
11957862,"0xb67666",9.5,895926,13.1884213,61.4283096,21,14
7238604,"0x6e73cc",8.1,658460,15.2336364,61.4462878,2,14
2834697,"0x2b4109",6.6,436728,14.5300667,61.6314232,11,14
16056621,"0xf5012d",12.8,1647881,12.6679447,62.0639311,21,30
2656478,"0x2888de",2.9,84067,14.9433641,63.0564712,11,12
4133768,"0x3f1388",4.6,211149,15.9200569,63.0575701,11,12
3425356,"0x34444c",6.4,405302,17.2008927,63.0624315,11,12
5358912,"0x51c540",14.8,2187775,13.1818873,63.0109424,21,30
1507936,"0x170260",4.5,198486,13.43379,63.002374,21,30
9732732,"0x94827c",3.1,97903,12.1918778,62.9628759,21,30
1249860,"0x131244",4.4,196397,16.9405984,63.0419362,11,12
10084077,"0x99deed",9.3,862722,16.0401012,63.0517088,11,12
10075340,"0x99bccc",3.3,112049,14.5456924,63.0353331,11,12
13509730,"0xce2462",4.2,178120,16.4014879,63.0355454,11,12
16427768,"0xfaaaf8",6.7,446314,16.2618574,62.1123986,11,12
13931436,"0xd493ac",3.7,139344,14.8053345,62.1027162,11,14
11845715,"0xb4c053",8.2,669458,16.6020085,62.1115202,11,12
4765725,"0x48b81d",7,485437,15.3254658,62.9805781,11,12
2230205,"0x2207bd",6.7,446033,13.7776963,62.9642325,21,30
11299102,"0xac691e",2.9,86281,13.1597495,62.9580381,21,30
11335156,"0xacf5f4",3.3,109616,14.6732804,62.9776861,11,12
8798651,"0x8641bb",7.6,583867,12.5446762,62.9400897,21,30
1850142,"0x1c3b1e",9.9,977812,15.6575869,62.9836033,11,12
4927502,"0x4b300e",8.6,741064,16.2153784,62.9513875,11,12
3039312,"0x2e6050",12,1444695,15.8779624,62.9615487,11,12
6034716,"0x5c151c",5.1,255594,15.3227449,62.9535515,11,12
15030215,"0xe557c7",11.9,1416426,14.9782577,62.7655822,11,12
5040097,"0x4ce7e1",9.8,965794,14.7544279,62.7690549,11,12
15905445,"0xf2b2a5",7,491929,15.0701762,62.8093792,11,12
10530001,"0xa0acd1",2.6,69629,13.3292066,62.7986434,21,30
8213851,"0x7d555b",7.9,625011,12.3844205,62.8101133,21,30
5118490,"0x4e1a1a",9.9,986119,15.7028671,62.8485385,11,12
11349434,"0xad2dba",4.7,222178,12.9526476,62.8063611,21,30
12438714,"0xbdccba",4.4,192759,12.8414605,62.752944,21,30
16702450,"0xfedbf2",5,253859,15.592455,62.7804676,11,12
432946,"0x69b32",10.8,1158646,16.0193064,62.7755517,11,12
4654819,"0x4706e3",5.3,284909,17.6383069,62.797382,11,12
882686,"0xd77fe",6.6,438195,17.4230708,62.7968896,11,12
9050911,"0x8a1b1f",5.1,263687,15.1202568,62.7897016,11,12
13673250,"0xd0a322",9.8,960693,14.7317264,62.7924223,11,12
26552,"0x67b8",9.2,845576,16.4955568,62.8055315,11,12
13079096,"0xc79238",3,88487,16.1990883,62.9043932,11,12
9449192,"0x902ee8",4.6,207555,16.4846347,62.90192,11,12
12910071,"0xc4fdf7",3.1,94991,17.6879632,62.8923555,11,12
10323381,"0x9d85b5",12.8,1630334,16.0678637,62.9076645,11,12
14690937,"0xe02a79",7.5,556730,12.6024642,62.882375,21,30
12722321,"0xc22091",10.1,1027276,12.7744722,62.828722,21,30
1210691,"0x127943",11.6,1350414,12.5881635,62.8276515,21,30
7516000,"0x72af60",10.6,1114351,13.5427416,62.8379031,21,30
13618450,"0xcfcd12",7.6,582438,15.1725904,62.8646555,11,12
7550290,"0x733552",9.5,911967,13.236536,62.8264491,21,30
7525408,"0x72d420",4.2,175277,15.7417814,62.8604623,11,12
1569875,"0x17f453",10,1008966,13.2668666,62.8467947,21,30
7888520,"0x785e88",6.1,377520,12.6620592,62.9038892,21,30
11586980,"0xb0cda4",3.1,93571,17.1183353,62.3646236,11,12
13331178,"0xcb6aea",8.5,714757,17.8596048,62.6300716,11,12
6988756,"0x6aa3d4",3.3,108230,12.4709364,62.424039,21,30
14637629,"0xdf5a3d",5.6,308059,14.7589956,62.6400464,11,12
16476914,"0xfb6af2",3.6,126521,15.5596642,62.6536174,11,12
7752669,"0x764bdd",5.6,312312,14.6964119,62.664715,11,12
14754034,"0xe120f2",16,2552390,15.0718032,62.5830213,11,12
11565542,"0xb079e6",6.3,392734,14.9506976,62.5840348,11,12
3718336,"0x38bcc0",10.4,1088908,14.7881324,62.5837369,11,12
12687278,"0xc197ae",8.8,773210,17.5585235,62.5365222,11,12
7646201,"0x74abf9",6.1,366593,14.380414,62.5509028,11,30
549436,"0x8623c",5.2,270188,16.0178815,62.5962557,11,12
1358510,"0x14baae",5.3,276429,14.9249517,62.590802,11,12
14146624,"0xd7dc40",7.5,561806,14.9036198,62.5966683,11,12
14214876,"0xd8e6dc",4.3,180685,14.8432268,62.5919876,11,12
7480382,"0x72243e",3.2,100924,16.6515937,62.5927024,11,12
431394,"0x69522",3.5,119167,15.1653653,62.7663311,11,12
15395140,"0xeae944",6.1,371752,16.9129572,62.7564933,11,12
1604620,"0x187c0c",5.6,314885,16.8574077,62.7115258,11,12
511862,"0x7cf76",9.2,847438,17.28577,62.7252045,11,12
12938154,"0xc56baa",8.5,730273,12.4163517,62.1741103,21,30
5110541,"0x4dfb0d",10.9,1190218,15.6906908,62.3086241,11,12
2483871,"0x25e69f",6.2,385317,14.1915226,62.4998151,21,30
7608932,"0x741a64",7.3,533911,14.8328307,62.4926436,11,12
7738204,"0x76135c",4.4,189297,13.321374,62.3750329,21,30
13919583,"0xd4655f",6.8,457811,12.6346049,62.6392948,21,30
8137214,"0x7c29fe",11.3,1273956,17.3442643,62.0211836,11,12
12871102,"0xc465be",4.9,238014,12.498896,62.2144368,21,30
7146498,"0x6d0c02",6.4,409400,16.8185226,62.2484187,11,12
8211973,"0x7d4e05",9.5,896916,14.6717,62.2447327,11,30
10434884,"0x9f3944",8.2,670580,16.5992559,62.2569622,11,12
8621699,"0x838e83",6,359413,12.6096467,62.2291325,21,30
14564078,"0xde3aee",5.8,336863,14.0178257,62.2756248,21,30
2114774,"0x2044d6",10.9,1179983,16.4637682,62.2896855,11,12
283171,"0x45223",2.9,84003,13.095116,62.2391791,21,30
10638794,"0xa255ca",5.6,308467,13.0776811,62.239589,21,30
7563729,"0x7369d1",12.4,1528163,14.5872003,62.3852776,11,30
12119098,"0xb8ec3a",9.4,888877,14.0213069,62.3151356,21,30
7623039,"0x74517f",12,1434302,16.1554994,62.3079396,11,12
5626677,"0x55db35",2.4,57763,14.1999906,62.3028217,21,30
16071507,"0xf53b53",4.6,209235,13.2037398,62.2860668,21,30
1641624,"0x190c98",3.4,118703,15.2195056,62.3435475,11,12
1368285,"0x14e0dd",3.4,112683,12.9214473,62.2999296,21,30
1772291,"0x1b0b03",9.5,900727,16.6098992,61.7607842,11,14
833958,"0xcb9a6",9.1,829753,12.8311364,61.7492541,21,30
5813018,"0x58b31a",5.4,294921,14.6263886,61.8036039,11,14
9231364,"0x8cdc04",5.3,281665,12.4361808,61.7987283,21,30
5699997,"0x56f99d",12.6,1599294,15.6623333,61.8481033,11,14
9678490,"0x93ae9a",13.8,1895801,15.6472344,60.2729739,2,11
8832403,"0x86c593",2.6,67287,12.5087429,61.9624154,21,30
378559,"0x5c6bf",6.2,382857,14.0336222,61.9933524,21,30
7385304,"0x70b0d8",5.1,264306,16.1058023,62.0881908,11,12
2940143,"0x2cdcef",13.3,1775573,15.9027803,62.0956097,11,14
1825493,"0x1bdad5",6.1,370833,13.0218127,62.0257026,21,30
8644435,"0x83e753",8.7,764388,16.6463704,61.9543392,11,14
5039529,"0x4ce5a9",7.1,506274,14.2951376,61.9470579,11,14
11555011,"0xb050c3",8.1,652732,16.4492293,61.9989738,11,14
83686,"0x146e6",7.3,535680,13.9419435,61.9578457,21,30
12500993,"0xbec001",3.3,109279,14.4735134,61.9649087,11,14
13403165,"0xcc841d",4.4,197472,15.2251112,62.2141247,11,12
10959956,"0xa73c54",5.1,265050,12.5705104,62.1819385,21,30
12848127,"0xc40bff",7.9,626153,15.8958331,62.1647617,11,12
7301062,"0x6f67c6",5.7,320350,12.6664499,62.1652978,21,30
4862086,"0x4a3086",4.8,232676,17.3418768,62.1920771,11,12
12744789,"0xc27855",8.9,788171,12.6410543,62.1864109,21,30
4500295,"0x44ab47",12.1,1471253,15.4086003,62.2266399,11,12
12723940,"0xc226e4",9.8,965478,15.3286305,62.1654278,11,14
16262098,"0xf823d2",6.2,378796,15.448947,62.1741345,11,12
5816762,"0x58c1ba",4.6,213280,15.4022619,62.1850985,11,12
7748927,"0x763d3f",10.7,1139196,15.4407742,61.2792799,2,14
6095340,"0x5d01ec",4.9,238098,16.7322714,61.6308465,11,14
2264549,"0x228de5",4.3,182617,16.4227218,60.6768301,2,14
9394648,"0x8f59d8",8,642981,12.6297786,61.6417991,21,30
15366930,"0xea7b12",10.5,1109922,14.9440191,61.6860217,11,14
13618795,"0xcfce6b",9.9,986823,12.460397,61.8016114,21,30
1241701,"0x12f265",6.2,385166,12.4448312,61.8093859,21,30
3011887,"0x2df52f",11.4,1302637,17.1302417,61.8276703,11,14
11605082,"0xb1145a",1.9,37502,12.4037549,61.7882114,21,30
560267,"0x88c8b",1.5,22252,12.474661,61.7974922,21,30
14966351,"0xe45e4f",5,251070,13.0320787,61.8561698,21,30
15155354,"0xe7409a",9.3,861221,14.6270104,61.8666637,11,14
2729992,"0x29a808",6.3,394718,12.3353931,61.7857114,21,30
14036740,"0xd62f04",5.6,310191,12.6158359,61.7363927,21,30
9364313,"0x8ee359",9.2,842223,13.1244874,61.7599211,21,30
1016982,"0xf8496",3.5,122118,16.5535119,61.7782887,11,14
12399017,"0xbd31a9",8.1,660116,12.460745,61.7092587,21,30
3163910,"0x304706",8.3,682413,12.5243766,61.7053441,21,30
6278794,"0x5fce8a",6.3,396298,15.1563755,61.912712,11,14
14839511,"0xe26ed7",9.2,843889,15.5610563,61.2383561,2,14
680239,"0xa612f",5.1,258696,15.7128302,60.4220367,2,14
2532019,"0x26a2b3",4.1,165527,16.2637656,61.2884655,2,14
8125280,"0x7bfb60",7.7,592599,15.6974126,61.4817866,11,14
472084,"0x73414",14.3,2048883,16.7066625,61.4838471,11,14
11633026,"0xb18182",5.4,288540,14.8836682,61.495296,2,14
14837044,"0xe26534",6,365932,14.5409499,61.5456869,2,14
6824634,"0x6822ba",9,813078,14.9800196,61.5496856,11,14
16451782,"0xfb08c6",8.7,753349,16.5067136,61.5164604,11,14
4347017,"0x425489",4.3,184469,15.3763449,61.5180555,11,14
16410443,"0xfa674b",9.3,863485,16.9769965,61.4157527,11,14
11434103,"0xae7877",4.7,217367,15.5557669,61.4332988,2,14
15582020,"0xedc344",6.9,474592,13.3303335,61.4029878,21,14
10522098,"0xa08df2",3.4,112242,17.0815293,61.438649,11,14
11374038,"0xad8dd6",7.1,506808,17.1031,61.6714198,11,14
16390459,"0xfa193b",5.7,326084,15.8537618,61.6724331,11,14
12995455,"0xc64b7f",4.3,181238,12.6007484,61.6240014,21,30
4401402,"0x4328fa",13.2,1733085,12.9158241,61.6352666,21,30
13083924,"0xc7a514",10.6,1129253,16.5904598,61.6623389,11,14
716466,"0xaeeb2",4.1,171587,14.6567173,61.6579439,11,14
8862196,"0x8739f4",3.9,152840,15.7701178,61.560536,11,14
3000459,"0x2dc88b",5.3,280372,13.0990176,61.6050728,21,30
13785096,"0xd25808",6.3,394562,14.4774826,61.6288736,11,14
10174713,"0x9b40f9",4.6,213857,16.4248146,61.6127327,11,14
7891825,"0x786b71",11.5,1319497,13.1777186,61.5886806,21,30
8490928,"0x818fb0",4.3,184481,16.5887325,61.0719913,2,14
794974,"0xc215e",3.2,103922,12.9723447,61.0502619,2,14
11779388,"0xb3bd3c",8.2,667995,16.9064073,60.4243724,2,11
453109,"0x6e9f5",8.1,653892,16.0463046,60.7395612,2,14
1466381,"0x16600d",2.5,61862,13.0308972,61.0547918,2,14
845516,"0xce6cc",9,808994,16.3442465,61.0631695,2,14
14776385,"0xe17841",2.7,75003,15.3303661,61.2444208,2,14
15712391,"0xefc087",4.5,203538,14.8781334,61.2041925,2,14
2326120,"0x237e68",4.4,190354,16.0407252,61.134267,2,14
7287616,"0x6f3340",5.5,299095,16.071633,61.1195381,2,14
16557767,"0xfca6c7",7,491539,15.1063763,61.3741407,2,14
12068544,"0xb826c0",2.5,62318,16.7186332,61.3749058,11,14
7011208,"0x6afb88",7.5,567153,14.2939281,61.3726422,2,14
4099084,"0x3e8c0c",6.8,457709,16.83819,61.373588,11,14
13642042,"0xd0293a",3.1,93189,13.5596069,61.3164772,2,14
15116260,"0xe6a7e4",3.3,111566,16.135061,61.4042564,11,14
13078865,"0xc79151",5.8,331344,15.1683631,60.3631155,2,14
16776082,"0xfffb92",4.7,223339,15.4131088,60.3728308,2,14
13900592,"0xd41b30",3.1,95844,16.6914917,60.3645473,2,11
9543056,"0x919d90",5.7,322908,14.4972764,60.3453694,2,14
5790427,"0x585adb",4.5,200694,16.1759792,60.3495867,2,11
3141891,"0x2ff103",10.9,1196579,16.8830513,60.8164748,2,14
669964,"0xa390c",10.1,1017295,16.9073363,60.7923056,2,14
1489058,"0x16b8a2",4.9,244085,15.4627777,60.8162958,2,14
7400472,"0x70ec18",7.8,615301,14.4582596,60.7870177,2,14
16171559,"0xf6c227",3,90371,16.528534,60.7798676,2,14
15428645,"0xeb6c25",7.2,523203,16.1905196,60.8547271,2,14
3881788,"0x3b3b3c",7.6,582279,14.3276988,60.8240895,2,14
254702,"0x3e2ee",4.9,238367,13.6531281,60.8146762,2,14
13740543,"0xd1a9ff",3.6,132510,14.1988698,60.7434956,2,14
7222340,"0x6e3444",7.6,576234,16.9960035,61.0023591,2,14
16010954,"0xf44eca",6.6,441932,16.0183966,60.9494701,2,14
12019619,"0xb767a3",9.3,866226,16.3674268,60.9597534,2,14
4280297,"0x414fe9",10.1,1011086,15.6549793,60.2902474,2,11
10369639,"0x9e3a67",11.8,1382483,16.1965265,60.2951679,2,11
11893229,"0xb579ed",3.3,111663,15.8200571,60.2620063,2,11
8687221,"0x848e75",9.2,837334,15.369618,60.2787654,2,11
6942125,"0x69edad",9,810720,16.3134327,60.3886086,2,11
6906153,"0x696129",12.5,1569691,15.8314802,60.482801,2,14
1426578,"0x15c492",7.3,532334,15.1517122,60.3303897,2,14
15858440,"0xf1fb08",2.7,71992,16.1176202,60.5806093,2,14
13108836,"0xc80664",13.3,1763237,16.1272362,60.5952187,2,14
2172234,"0x21254a",8,643074,16.0513874,60.6412619,2,14
15333717,"0xe9f955",6.5,421540,16.4362093,60.6140135,2,14
6083825,"0x5cd4f1",3.4,112729,14.7903817,60.473325,2,14
11354831,"0xad42cf",2.1,42288,14.1706003,60.5289269,2,14
14705339,"0xe062bb",5.4,294089,14.2497873,60.5400324,2,14
1629723,"0x18de1b",11.6,1342260,14.1365896,60.5164401,2,14
1069855,"0x10531f",8,639873,15.8496604,60.6522884,2,14
13314853,"0xcb2b25",8.5,730942,16.6236638,60.7375643,2,14
15819158,"0xf16196",3.9,148361,18.8270751,59.9365084,2,11
14540389,"0xddde65",5,251384,18.4218391,59.9251361,2,11
15128465,"0xe6d791",4.2,179826,18.6382331,60.072371,2,11
2459638,"0x2587f6",4.5,206215,18.635839,60.1308247,2,11
16662179,"0xfe3ea3",6.5,420635,14.5354639,60.6809773,2,14
8877381,"0x877545",6.8,457074,15.8768797,60.7330436,2,14
5643550,"0x561d1e",1.8,33185,13.6627153,63.1178199,21,30
10669684,"0xa2ce74",7.9,627660,12.6630542,62.3368635,21,30
7057593,"0x6bb0b9",8.1,661147,14.3088209,56.55735,16,5
12167129,"0xb9a7d9",13.4,1786692,14.2628824,56.8772687,16,5
2983124,"0x2d84d4",1.6,26077,15.1135053,62.9813294,11,12
16531024,"0xfc3e50",1.6,25124,17.5436242,62.6766365,11,12
15384306,"0xeabef2",2.3,51688,12.9933497,63.1499951,21,30
1992612,"0x1e67a4",1.5,21928,13.3936413,63.0998769,21,30
619791,"0x9750f",1.3,15985,13.7332394,63.1115776,21,30
3964674,"0x3c7f02",2.5,62199,14.4303154,56.3155689,16,5
7929376,"0x78fe20",1.5,21285,13.1309389,55.4834924,16,3
12959332,"0xc5be64",1.5,21955,15.7757063,56.3055074,16,5
16398047,"0xfa36df",1.9,37148,14.752277,56.3525006,16,5
3617345,"0x373241",2,39044,15.2066614,56.3383272,16,5
11922902,"0xb5edd6",1.2,14589,14.6173354,56.327895,16,5
7930877,"0x7903fd",1.9,35631,15.7901856,56.2773335,16,5
6228343,"0x5f0977",1.4,18869,15.3025269,56.2362029,16,5
3906461,"0x3b9b9d",2.3,51167,14.426725,56.3652215,16,5
13885029,"0xd3de65",1.8,32201,13.4054248,56.7839089,16,3
8992467,"0x8936d3",1.5,21680,12.9570156,57.0087916,16,3
10371517,"0x9e41bd",1.5,21767,14.2520123,57.0023936,16,5
9135536,"0x8b65b0",2.2,46603,12.4670078,57.2717366,16,3
558752,"0x886a0",2.2,46628,15.5385782,56.9172254,16,5
1577672,"0x1812c8",1.9,37231,13.4008152,57.0490747,16,3
12040292,"0xb7b864",1.6,26781,13.2163913,57.3114177,16,3
15771332,"0xf0a6c4",1.6,26173,12.9292604,57.2786536,16,3
3295795,"0x324a33",1.4,18310,13.2047602,57.4470886,16,3
11137860,"0xa9f344",2.1,45669,13.4909998,57.3404276,16,3
10378912,"0x9e5ea0",2.2,50442,13.3952536,57.2809631,16,3
4567804,"0x45b2fc",1.9,35807,12.756007,57.242897,16,3
9639412,"0x9315f4",1.3,16711,12.2926507,57.626413,16,3
11702069,"0xb28f35",1.7,28287,13.1106443,57.6797345,16,3
8302648,"0x7eb038",1.6,25814,12.7081793,57.3497481,16,3
7666641,"0x74fbd1",1.3,17583,15.0830599,57.6195273,16,5
5831955,"0x58fd13",1.8,32921,16.2201382,57.6723196,25,5
4045854,"0x3dbc1e",1.2,13634,12.6937742,57.7369156,16,3
5144120,"0x4e7e38",2,38976,12.3469852,57.9758841,16,3
3185360,"0x309ad0",2.2,48744,12.4598887,57.8164366,16,3
1517046,"0x1725f6",1.6,24593,12.675308,57.8060277,16,3
11220557,"0xab364d",1.1,13123,15.8671342,57.7954605,25,5
6304563,"0x603333",1.8,33514,16.1527032,57.9617361,25,5
7434913,"0x7172a1",2.2,47174,11.8613893,58.44891,10,2
6363719,"0x611a47",1.3,17487,11.777721,58.4351429,10,2
11837226,"0xb49f2a",1.2,14653,11.991188,58.1501781,10,3
13742148,"0xd1b044",1.7,27753,11.9837228,58.2004197,10,3
14440078,"0xdc568e",2.1,46218,14.7455417,58.8006683,25,11
1492872,"0x16c788",1.1,12805,15.5102622,58.8490051,25,11
13246265,"0xca1f39",1.2,13519,12.2579272,59.5290693,10,2
12499242,"0xbeb92a",1.5,23140,12.021261,59.263311,10,2
15082247,"0xe62307",1.9,34904,12.0196409,59.3402292,10,2
8243290,"0x7dc85a",1.2,14109,12.0948996,59.8507615,10,2
6040750,"0x5c2cae",1.8,31088,12.5701143,59.0540976,10,2
6021862,"0x5be2e6",1.1,11682,12.7428837,59.3971973,10,2
8350835,"0x7f6c73",2.3,53897,12.6591922,59.3827875,10,2
1578512,"0x181610",1.5,21111,12.4237276,59.3023929,10,2
880799,"0xd709f",1.4,20162,12.8033817,59.5517386,10,2
8010213,"0x7a39e5",1.8,32488,14.5591709,59.5161663,2,11
7879532,"0x783b6c",2.1,42475,14.4877157,59.5838392,2,11
6069175,"0x5c9bb7",1.7,28266,16.8674062,59.1843652,25,11
9375323,"0x8f0e5b",1.1,12519,18.5368774,59.3100974,25,11
16460355,"0xfb2a43",1.6,25936,13.831734,59.7780346,10,2
377816,"0x5c3d8",1.1,11947,13.7276111,59.9189636,2,2
3753457,"0x3945f1",1.1,11952,13.9627776,60.2187682,2,2
16752545,"0xff9fa1",1.5,21320,12.6213328,60.2308765,10,2
10148040,"0x9ad8c8",1.7,29300,14.5335232,59.996207,2,11
70884,"0x114e4",1.8,32414,14.6911534,60.1485793,2,11
2330288,"0x238eb0",2.7,73097,14.9627922,60.3153392,2,14
14550250,"0xde04ea",1.4,20933,12.9239084,60.5352154,2,2
11228648,"0xab55e8",1.3,16671,14.4167074,60.8128922,2,14
8077165,"0x7b3f6d",3.7,139485,14.4264921,60.6975562,2,14
4646220,"0x46e54c",1.1,12448,15.3603352,60.7049321,2,14
11615831,"0xb13e57",1.1,12739,15.5209693,60.7519644,2,14
5381001,"0x521b89",1.6,26313,14.0543855,61.0031331,2,14
16184458,"0xf6f48a",1.2,13747,13.3862254,61.0581017,2,14
10811591,"0xa4f8c7",1.5,23995,12.9229161,60.8732027,2,16
12143920,"0xb94d30",1.2,13720,15.4136981,61.0971512,2,14
2628324,"0x281ae4",1.3,16784,15.4049889,61.0973892,2,14
3080260,"0x2f0044",1.8,31445,13.6728906,61.2877089,2,14
3616616,"0x372f68",2.4,57788,17.1711635,61.0293517,2,14
9996434,"0x988892",1.4,18787,17.1714487,61.0662381,2,14
11730529,"0xb2fe61",2,41421,14.8150979,61.7517026,11,14
12482729,"0xbe78a9",2.3,52802,12.3983231,61.6318148,21,30
10625590,"0xa22236",1.6,26203,12.3879205,61.6158045,21,30
15875763,"0xf23eb3",1.3,18193,14.9668041,61.4623989,2,14
8194489,"0x7d09b9",1,10673,15.5134513,61.5243278,11,14
16545352,"0xfc7648",1.4,18617,13.2554208,61.3798347,21,14
13848864,"0xd35120",1.5,22420,13.1719847,61.5555123,21,30
14416823,"0xdbfbb7",1.5,22345,16.5887345,61.405531,11,14
2807999,"0x2ad8bf",1.7,27856,12.8014593,61.8218471,21,30
12143046,"0xb949c6",1.7,27972,12.9549302,61.803364,21,30
10364423,"0x9e2607",1,10925,12.36086,61.8375178,21,30
13883114,"0xd3d6ea",1.9,34323,13.0210149,61.7554723,21,30
15133490,"0xe6eb32",1.8,34033,12.7587539,62.0758864,21,30
13308094,"0xcb10be",1.1,11820,13.0367568,62.6233966,21,30
15979083,"0xf3d24b",1.9,37321,13.360366,62.5336364,21,30
6671040,"0x65cac0",1.6,24789,13.5781381,62.3821445,21,30
5428825,"0x52d659",1.9,35598,15.234075,62.5057109,11,12
9767818,"0x950b8a",2.2,47654,16.0861407,62.4196915,11,12
11273200,"0xac03f0",1.9,36818,14.0062101,62.2844947,21,30
13106293,"0xc7fc75",1.8,32160,15.8193836,62.2880147,11,12
6995468,"0x6abe0c",1.9,37000,12.5225726,62.8523937,21,30
11990738,"0xb6f6d2",1.8,32750,12.6288415,62.632184,21,30
5298158,"0x50d7ee",1.5,22578,12.7983897,62.6706633,21,30
10089192,"0x99f2e8",1.9,35186,13.4271052,62.8367559,21,30
4750862,"0x487e0e",3.8,144251,14.9341719,59.7141497,2,11
14861765,"0xe2c5c5",3.3,110665,15.6779053,60.0499913,2,11
16077734,"0xf553a6",8.8,770312,15.2627796,57.33425,16,5
6192623,"0x5e7def",10.5,1096790,15.4030485,57.3754663,16,5
10286403,"0x9cf543",9.2,837588,16.4310552,57.5199329,25,5
7476859,"0x72167b",12.2,1492455,15.9196354,57.5850601,25,5
1558653,"0x17c87d",4.4,192520,16.1300264,57.8076171,25,5
2882647,"0x2bfc57",7.4,545732,15.9052917,57.7211367,25,5
16107191,"0xf5c6b7",11,1217669,14.5239466,57.9142625,16,5
6875034,"0x68e79a",2.9,85944,15.4749036,57.9571497,25,5
10180013,"0x9b55ad",4.1,166764,15.7105288,57.964405,25,5
9674783,"0x93a01f",3.9,149086,15.3752929,57.8406477,25,5
4731185,"0x483131",8.2,667458,14.6618638,57.8880504,16,5
1820730,"0x1bc83a",10.6,1121250,15.7772444,58.0881861,25,5
14113585,"0xd75b31",2.3,54244,13.523149,55.5406121,16,3
11787608,"0xb3dd58",4,161549,12.9299347,55.5276418,16,3
2318622,"0x23611e",14.4,2060933,13.7446774,55.5016236,16,3
14076380,"0xd6c9dc",12.9,1655151,15.0066015,56.9832841,16,5
6484076,"0x62f06c",9.1,825639,16.0831617,56.9687317,16,5
6928255,"0x69b77f",11,1201988,15.1343763,57.2372948,16,5
6462720,"0x629d00",11.1,1235393,17.1692429,59.869475,2,11
9485918,"0x90be5e",9.9,976812,15.61302,60.1168578,2,11
7097530,"0x6c4cba",2.9,85797,15.5827932,60.2245607,2,11
7227217,"0x6e4751",5.3,279561,15.4410809,60.2295726,2,11
16013615,"0xf4592f",9.8,964862,14.983067,60.1633412,2,11
386548,"0x5e5f4",9.5,900376,15.9960494,58.1196994,25,5
3751083,"0x393cab",7,485864,16.155589,58.7779626,25,11
6814517,"0x67fb35",4.5,205349,14.5803826,56.6162274,16,5
4480345,"0x445d59",3.8,147882,15.7718724,56.661615,16,5
6305022,"0x6034fe",10.9,1183245,13.8247587,56.6327898,16,3
8570937,"0x82c839",2.1,42446,13.9678535,56.5742249,16,3
6018309,"0x5bd505",5.9,350857,15.4064976,56.931342,16,5
7490175,"0x724a7f",7.7,590111,14.7218358,59.8359942,2,11
5791527,"0x585f27",4.5,205304,15.9248062,59.8483848,2,11
8540821,"0x825295",8.6,743228,15.9995863,60.0804926,2,11
