"lakeid","d1","d2","dm","area","fractionalarea","cumsumarea","cumsumfraction","intervals.string","oneminusZdmdivZmaxdm"
"SW3-5848",3,4,3.5,18740.2846874606,0.125617387432999,40471.0163390749,0.27127994179696,"3-4",0.333333333333333
"SW3-5848",4,5,4.5,16533.8507047266,0.110827512194876,21730.7316516142,0.145662554363962,"4-5",0.142857142857143
"SW3-5848",5,5.5,5.25,5196.88094688768,0.0348350421690855,5196.88094688768,0.0348350421690855,"5-5.5",0
"SW3-5849",0,0.5,0.25,21186.2672811541,0.326979667954398,64793.8369186576,1,"0-0.5",0.883720930232558
"SW3-5849",0.5,1,0.75,8482.01122568086,0.130907685499922,43607.5696375035,0.673020332045602,"0.5-1",0.651162790697674
"SW3-5849",1,1.5,1.25,8064.31847447334,0.124461196588764,35125.5584118227,0.54211264654568,"1-1.5",0.418604651162791
"SW3-5849",1.5,2,1.75,14952.4251728826,0.230769250347899,27061.2399373493,0.417651449956916,"1.5-2",0.186046511627907
"SW3-5849",2,2.3,2.15,12108.8147644667,0.186882199609018,12108.8147644667,0.186882199609018,"2-2.3",0
"SW3-5850",0,2,1,44776.8429350143,0.195902785749841,228566.647297156,1,"0-2",0.933333333333333
"SW3-5850",2,4,3,31297.4187652691,0.136929071390629,183789.804362142,0.804097214250159,"2-4",0.8
"SW3-5850",4,6,5,25946.2160622288,0.113517069830825,152492.385596873,0.667168142859529,"4-6",0.666666666666667
"SW3-5850",6,8,7,31160.9832754593,0.136332153636341,126546.169534644,0.553651073028704,"6-8",0.533333333333333
"SW3-5850",8,10,9,29874.9929086018,0.130705828089441,95385.1862591845,0.417318919392363,"8-10",0.4
"SW3-5850",10,12,11,32857.5005327275,0.143754571899591,65510.1933505826,0.286613091302923,"10-12",0.266666666666667
"SW3-5850",12,14,13,25729.1007009904,0.112567170255336,32652.6928178551,0.142858519403331,"12-14",0.133333333333333
"SW3-5850",14,16,15,6923.59211686477,0.030291349147995,6923.59211686477,0.030291349147995,"14-16",0
"SW3-5851",0,1,0.5,24295.6658219095,0.19208858736365,126481.568506277,1,"0-1",0.933333333333333
"SW3-5851",1,2,1.5,48956.4655013336,0.387064029008336,102185.902684368,0.80791141263635,"1-2",0.8
"SW3-5851",2,3,2.5,16570.0329423392,0.131007490957204,53229.4371830343,0.420847383628014,"2-3",0.666666666666667
"SW3-5851",3,4,3.5,8079.70866636015,0.0638805223700175,36659.4042406951,0.28983989267081,"3-4",0.533333333333333
"SW3-5851",4,5,4.5,8050.50398383896,0.0636496216714722,28579.6955743349,0.225959370300792,"4-5",0.4
"SW3-5851",5,6,5.5,8721.05672232426,0.068951206292887,20529.191590496,0.16230974862932,"5-6",0.266666666666667
"SW3-5851",6,7,6.5,8869.26663680479,0.0701229969042058,11808.1348681717,0.0933585423364329,"6-7",0.133333333333333
"SW3-5851",7,8,7.5,2938.86823136695,0.0232355454322271,2938.86823136695,0.0232355454322271,"7-8",0
"SW3-5852",0,1,0.5,56638.3381620292,0.401636730571677,141018.820866836,1,"0-1",0.888888888888889
"SW3-5852",1,2,1.5,36081.9281192633,0.255866046088524,84380.4827048073,0.598363269428323,"1-2",0.666666666666667
"SW3-5852",2,3,2.5,21727.4088541693,0.154074532183803,48298.5545855439,0.342497223339799,"2-3",0.444444444444444
"SW3-5852",3,4,3.5,13285.7764806538,0.094212789463043,26571.1457313747,0.188422691155996,"3-4",0.222222222222222
"SW3-5852",4,5,4.5,13285.3692507208,0.0942099016929531,13285.3692507208,0.0942099016929531,"4-5",0
"SW3-5854",0,1,0.5,167208.282499504,0.10910786513958,1532504.39173745,1,"0-1",0.966887417218543
"SW3-5854",1,3,2,266651.343520019,0.173997115412966,1365296.10923795,0.89089213486042,"1-3",0.867549668874172
"SW3-5854",3,5,4,227672.114051361,0.1485621282907,1098644.76571793,0.716895019447453,"3-5",0.735099337748344
"SW3-5854",5,7,6,199292.681616984,0.130043791516342,870972.651666566,0.568332891156753,"5-7",0.602649006622517
"SW3-5854",7,9,8,158906.467017629,0.103690709060528,671679.970049582,0.438289099640411,"7-9",0.470198675496689
"SW3-5854",9,11,10,197197.910536545,0.128676897501726,512773.503031953,0.334598390579883,"9-11",0.337748344370861
"SW3-5854",11,13,12,200712.940131616,0.130970548087018,315575.592495408,0.205921493078156,"11-13",0.205298013245033
"SW3-5854",13,14,13.5,100888.848271292,0.0658326650254559,114862.652363791,0.0749509449911382,"13-14",0.105960264900662
"SW3-5854",14,16.2,15.1,13973.8040924997,0.00911827996568225,13973.8040924997,0.00911827996568225,"14-16.2",0
"SW3-5855",0,2,1,414303.888175461,0.620027816996092,668202.098065017,1,"0-2",0.764705882352941
"SW3-5855",2,4,3,207621.413831581,0.310716494953866,253898.209889556,0.379972183003908,"2-4",0.294117647058823
"SW3-5855",4,4.5,4.25,46276.7960579747,0.0692556880500425,46276.7960579747,0.0692556880500425,"4-4.5",0
"SW3-5856",0,2,1,609349.045493462,0.866896946629777,702908.284384228,1,"0-2",0.666666666666667
"SW3-5856",2,4,3,93559.238890766,0.133103053370223,93559.238890766,0.133103053370223,"2-4",0
"SW3-5857",0,2,1,360368.544313747,0.276180080025633,1304831.77599304,1,"0-2",0.818181818181818
"SW3-5857",2,4,3,744634.54179295,0.570674745582622,944463.231679295,0.723819919974367,"2-4",0.454545454545455
"SW3-5857",4,7,5.5,199828.689886345,0.153145174391745,199828.689886345,0.153145174391745,"4-7",0
"SW3-5858",0,4,2,53802.9814902358,0.273677030792487,196592.974333427,1,"0-4",0.882352941176471
"SW3-5858",4,8,6,55511.2460224452,0.282366377591381,142789.992843191,0.726322969207513,"4-8",0.647058823529412
"SW3-5858",8,12,10,43553.4507523676,0.221541237168017,87278.746820746,0.443956591616132,"8-12",0.411764705882353
"SW3-5858",12,16,14,40246.6418155844,0.204720651651188,43725.2960683785,0.222415354448116,"12-16",0.176470588235294
"SW3-5858",16,18,17,3478.65425279408,0.017694702796928,3478.65425279408,0.017694702796928,"16-18",0
"SW3-5859",0,3,1.5,180388.332984692,0.270772196747447,666199.614109356,1,"0-3",0.888888888888889
"SW3-5859",3,6,4.5,113476.853396308,0.170334612919306,485811.281124664,0.729227803252553,"3-6",0.666666666666667
"SW3-5859",6,9,7.5,115116.353789277,0.172795587615548,372334.427728356,0.558893190333247,"6-9",0.444444444444444
"SW3-5859",9,12,10.5,204186.698028996,0.306494770793246,257218.073939079,0.386097602717699,"9-12",0.222222222222222
"SW3-5859",12,15,13.5,53031.3759100825,0.0796028319244529,53031.3759100825,0.0796028319244529,"12-15",0
"SW3-5860",0,2,1,54687.1573385303,0.370160804180933,147738.919736622,1,"0-2",0.903381642512077
"SW3-5860",2,4,3,28778.2018120117,0.194790931619883,93051.7623980915,0.629839195819067,"2-4",0.710144927536232
"SW3-5860",4,6,5,22507.095649645,0.152343713422089,64273.5605860798,0.435048264199183,"4-6",0.516908212560386
"SW3-5860",6,8,7,30375.1388484326,0.205600114733364,41766.4649364349,0.282704550777094,"6-8",0.323671497584541
"SW3-5860",8,10,9,11019.0196789564,0.0745844067264083,11391.3260880022,0.0771044360437308,"8-10",0.130434782608696
"SW3-5860",10,10.7,10.35,372.306409045839,0.00252002931732247,372.306409045839,0.00252002931732247,"10-10.7",0
"SW3-5861",0,2,1,25293.8441078381,0.36387440839237,69512.5667660678,1,"0-2",0.851851851851852
"SW3-5861",2,4,3,19877.6681613409,0.285957907844716,44218.7226582297,0.63612559160763,"2-4",0.555555555555556
"SW3-5861",4,6,5,15395.2684906531,0.221474608216715,24341.0544968888,0.350167683762913,"4-6",0.259259259259259
"SW3-5861",6,7.5,6.75,8945.78600623571,0.128693075546198,8945.78600623571,0.128693075546198,"6-7.5",0
"SW3-5862",0,2,1,24861.672405301,0.305168408623591,81468.696309147,1,"0-2",0.848484848484849
"SW3-5862",2,4,3,26778.4941503842,0.328696730935384,56607.0239038459,0.694831591376409,"2-4",0.545454545454545
"SW3-5862",4,6,5,28203.4648652156,0.346187752387649,29828.5297534618,0.366134860441025,"4-6",0.242424242424242
"SW3-5862",6,7.2,6.6,1625.06488824619,0.0199471080533755,1625.06488824619,0.0199471080533755,"6-7.2",0
"SW3-5864",0,2,1,36874.1164235507,0.448713454809804,82177.4253218694,1,"0-2",0.78021978021978
"SW3-5864",2,4,3,37526.6300708969,0.456653757694574,45303.3088983187,0.551286545190196,"2-4",0.340659340659341
"SW3-5864",4,5.1,4.55,7776.67882742185,0.0946327874956224,7776.67882742185,0.0946327874956224,"4-5.1",0
"SW3-5865",0,2,1,26005.2069689225,0.273845694817114,94962.9936168611,1,"0-2",0.879518072289157
"SW3-5865",2,4,3,21338.5572284714,0.224703923241554,68957.7866479386,0.726154305182886,"2-4",0.63855421686747
"SW3-5865",4,6,5,20592.7312818054,0.21685006440392,47619.2294194673,0.501450381941332,"4-6",0.397590361445783
"SW3-5865",6,8,7,24493.9788363924,0.257931831163791,27026.4981376618,0.284600317537411,"6-8",0.156626506024096
"SW3-5865",8,8.6,8.3,2532.51930126948,0.0266684863736206,2532.51930126948,0.0266684863736206,"8-8.6",0
"SW3-5867",0,2,1,14239.9980740756,0.35382274224689,40246.1356317769,1,"0-2",0.858156028368794
"SW3-5867",2,4,3,14631.5413301984,0.36355145905352,26006.1375577013,0.64617725775311,"2-4",0.574468085106383
"SW3-5867",4,6,5,9166.70848353748,0.227766177786763,11374.596227503,0.28262579869959,"4-6",0.290780141843972
"SW3-5867",6,8.1,7.05,2207.88774396549,0.0548596209128269,2207.88774396549,0.0548596209128269,"6-8.1",0
"SW3-5868",0,5,2.5,13898.8906529174,0.331088794304502,41979.3447921244,1,"0-5",0.840764331210191
"SW3-5868",5,10,7.5,13243.2199882459,0.315469906779736,28080.454139207,0.668911205695498,"5-10",0.522292993630573
"SW3-5868",10,15,12.5,13184.0873350586,0.314061293723004,14837.2341509611,0.353441298915762,"10-15",0.203821656050955
"SW3-5868",15,16.4,15.7,1653.14681590246,0.0393800051927585,1653.14681590246,0.0393800051927585,"15-16.4",0
"SW3-5869",0,5,2.5,30091.6773651432,0.184756174635031,162872.37719977,1,"0-5",0.932885906040268
"SW3-5869",5,10,7.5,28788.2104323782,0.176753178944937,132780.699834626,0.81524382536497,"5-10",0.798657718120805
"SW3-5869",10,15,12.5,26197.388407381,0.160846110665216,103992.489402248,0.638490646420032,"10-15",0.664429530201342
"SW3-5869",15,20,17.5,23366.1041252191,0.143462657861005,77795.1009948673,0.477644535754816,"15-20",0.530201342281879
"SW3-5869",20,25,22.5,28539.9742874807,0.175229064486946,54428.9968696482,0.334181877893811,"20-25",0.395973154362416
"SW3-5869",25,30,27.5,22132.854752923,0.13589078230114,25889.0225821675,0.158952813406865,"25-30",0.261744966442953
"SW3-5869",35,39.5,37.25,3756.16782924449,0.0230620311057251,3756.16782924449,0.0230620311057251,"35-39.5",0
"SW3-5870",0,2,1,9566.21181079559,0.200295011534143,47760.6094007233,1,"0-2",0.921875
"SW3-5870",2,4,3,8018.36630122957,0.167886599476851,38194.3975899277,0.799704988465857,"2-4",0.765625
"SW3-5870",4,6,5,8531.90844495974,0.178639019728055,30176.0312886982,0.631818388989006,"4-6",0.609375
"SW3-5870",6,8,7,7206.11955675713,0.150879975091943,21644.1228437384,0.453179369260951,"6-8",0.453125
"SW3-5870",8,10,9,5406.69805069412,0.113204126131025,14438.0032869813,0.302299394169008,"8-10",0.296875
"SW3-5870",10,12,11,4373.92193709175,0.0915801115599985,9031.30523628719,0.189095268037983,"10-12",0.140625
"SW3-5870",12,13.6,12.8,4657.38329919544,0.0975151564779846,4657.38329919544,0.0975151564779846,"12-13.6",0
"SW3-5871",0,1,0.5,10475.1261656814,0.252061827805536,41557.7648423739,1,"0-1",0.929577464788732
"SW3-5871",1,2,1.5,8305.16909898806,0.199846385639099,31082.6386766925,0.747938172194464,"1-2",0.788732394366197
"SW3-5871",2,3,2.5,5449.33017084692,0.131126642434113,22777.4695777044,0.548091786555365,"2-3",0.647887323943662
"SW3-5871",3,4,3.5,5263.28243347807,0.126649795855032,17328.1394068575,0.416965144121252,"3-4",0.507042253521127
"SW3-5871",4,5,4.5,4375.39256430037,0.105284597978163,12064.8569733794,0.29031534826622,"4-5",0.366197183098592
"SW3-5871",5,6,5.5,3163.65971862135,0.0761268015886061,7689.46440907907,0.185030750288057,"5-6",0.225352112676056
"SW3-5871",6,7,6.5,3242.73859254555,0.0780296679776947,4525.80469045772,0.108903948699451,"6-7",0.0845070422535211
"SW3-5871",7,7.2,7.1,1283.06609791217,0.0308742807217559,1283.06609791217,0.0308742807217559,"7-7.2",0
"SW3-5872",0,1,0.5,12360.4502503281,0.191995641621884,64378.8064453603,1,"0-1",0.947368421052632
"SW3-5872",1,2,1.5,10996.4057130934,0.170807853084792,52018.3561950322,0.808004358378115,"1-2",0.842105263157895
"SW3-5872",2,3,2.5,11362.1291811604,0.176488658434568,41021.9504819389,0.637196505293324,"2-3",0.736842105263158
"SW3-5872",3,4,3.5,7164.27438665222,0.111283119122948,29659.8213007785,0.460707846858755,"3-4",0.631578947368421
"SW3-5872",4,5,4.5,5369.16933826905,0.0833996408868807,22495.5469141263,0.349424727735808,"4-5",0.526315789473684
"SW3-5872",5,6,5.5,3492.42376283279,0.0542480352722426,17126.3775758572,0.266025086848927,"5-6",0.421052631578947
"SW3-5872",6,7,6.5,3060.45781137694,0.0475382813127239,13633.9538130244,0.211777051576684,"6-7",0.315789473684211
"SW3-5872",7,8,7.5,2569.49539513397,0.0399121316005564,10573.4960016475,0.16423877026396,"7-8",0.210526315789474
"SW3-5872",8,9,8.5,2463.27631221283,0.0382622239867629,8004.00060651353,0.124326638663404,"8-9",0.105263157894737
"SW3-5872",9,10,9.5,5540.7242943007,0.086064414676641,5540.7242943007,0.086064414676641,"9-10",0
"SW3-5873",0,2,1,20974.8764418805,0.306668850735491,68395.8491107783,1,"0-2",0.933333333333333
"SW3-5873",2,5,3.5,18898.6797242964,0.276313255409505,47420.9726688979,0.693331149264509,"2-5",0.766666666666667
"SW3-5873",5,10,7.5,19141.5398764121,0.279864057911018,28522.2929446014,0.417017893855004,"5-10",0.5
"SW3-5873",10,12,11,3788.88630427171,0.0553964363851231,9380.7530681893,0.137153835943986,"10-12",0.266666666666667
"SW3-5873",12,14,13,2641.17982244072,0.0386160835310764,5591.86676391759,0.0817573995588628,"12-14",0.133333333333333
"SW3-5873",14,16,15,2950.68694147688,0.0431413160277863,2950.68694147688,0.0431413160277863,"14-16",0
"SW3-5874",0,1,0.5,5232.25866943085,0.309047313694173,16930.2836089641,1,"0-1",0.909090909090909
"SW3-5874",1,2,1.5,3530.52333798026,0.208533029896259,11698.0249395333,0.690952686305827,"1-2",0.727272727272727
"SW3-5874",2,3,2.5,3828.7574561393,0.226148453538727,8167.50160155303,0.482419656409569,"2-3",0.545454545454545
"SW3-5874",3,4,3.5,2459.98546121461,0.14530090092006,4338.74414541373,0.256271202870841,"3-4",0.363636363636364
"SW3-5874",4,5,4.5,1288.75568390189,0.0761213287188841,1878.75868419912,0.110970301950782,"4-5",0.181818181818182
"SW3-5874",5,6,5.5,590.003000297225,0.0348489732318975,590.003000297225,0.0348489732318975,"5-6",0
"SW3-5875",0,2,1,8804.84354385382,0.337296708114693,26104.1490534199,1,"0-2",0.919354838709677
"SW3-5875",2,4,3,4981.81880935947,0.190843945886326,17299.3055095661,0.662703291885307,"2-4",0.758064516129032
"SW3-5875",4,6,5,4496.00797602446,0.172233462459311,12317.4867002066,0.471859345998981,"4-6",0.596774193548387
"SW3-5875",6,8,7,3270.50267507013,0.12528669938167,7821.47872418217,0.299625883539669,"6-8",0.435483870967742
"SW3-5875",8,10,9,2116.70540638449,0.0810869338070678,4550.97604911203,0.174339184157999,"8-10",0.274193548387097
"SW3-5875",10,12,11,1917.16533931109,0.0734429356570012,2434.27064272754,0.0932522503509313,"10-12",0.112903225806452
"SW3-5875",12,12.8,12.4,517.105303416451,0.0198093146939301,517.105303416451,0.0198093146939301,"12-12.8",0
"SW3-5877",0,1,0.5,10617.8703532658,0.129343945848538,82090.1997662837,1,"0-1",0.956521739130435
"SW3-5877",1,2,1.5,16022.9084867392,0.195186618285222,71472.3294130179,0.870656054151462,"1-2",0.869565217391304
"SW3-5877",2,3,2.5,8828.85069446031,0.10755060554849,55449.4209262786,0.67546943586624,"2-3",0.782608695652174
"SW3-5877",3,4,3.5,9175.8733948722,0.111777939644398,46620.5702318183,0.56791883031775,"3-4",0.695652173913043
"SW3-5877",4,5,4.5,6223.29281341541,0.075810423547921,37444.6968369461,0.456140890673353,"4-5",0.608695652173913
"SW3-5877",5,6,5.5,6429.48856242135,0.0783222428587887,31221.4040235307,0.380330467125432,"5-6",0.521739130434783
"SW3-5877",6,7,6.5,5785.25906149145,0.0704744181152254,24791.9154611093,0.302008224266643,"6-7",0.434782608695652
"SW3-5877",7,8,7.5,5065.82231759847,0.0617104396386073,19006.6563996179,0.231533806151418,"7-8",0.347826086956522
"SW3-5877",8,9,8.5,3414.06902027643,0.0415892400066818,13940.8340820194,0.169823366512811,"8-9",0.260869565217391
"SW3-5877",9,10,9.5,4960.22593454532,0.0604240938463716,10526.765061743,0.128234126506129,"9-10",0.173913043478261
"SW3-5877",10,11,10.5,3927.59111324701,0.0478448234311662,5566.53912719769,0.0678100326597572,"10-11",0.0869565217391305
"SW3-5877",11,12,11.5,1638.94801395068,0.0199652092285909,1638.94801395068,0.0199652092285909,"11-12",0
"SW3-5878",0,2,1,155064.003648996,0.346052297028609,448094.13195768,1,"0-2",0.947368421052632
"SW3-5878",2,4,3,74050.2987472089,0.165256122466256,293030.128308684,0.653947702971391,"2-4",0.842105263157895
"SW3-5878",4,6,5,51566.1961337227,0.115078936446757,218979.829561475,0.488691580505135,"4-6",0.736842105263158
"SW3-5878",6,8,7,41648.7456092782,0.0929464204927632,167413.633427752,0.373612644058378,"6-8",0.631578947368421
"SW3-5878",8,10,9,46046.0179483766,0.102759698608875,125764.887818474,0.280666223565615,"8-10",0.526315789473684
"SW3-5878",10,12,11,43355.1134516839,0.0967544771503024,79718.8698700976,0.17790652495674,"10-12",0.421052631578947
"SW3-5878",12,14,13,12471.1377245528,0.0278315131467301,36363.7564184137,0.0811520478064373,"12-14",0.315789473684211
"SW3-5878",14,16,15,7973.99245773285,0.0177953512198324,23892.6186938609,0.0533205346597072,"14-16",0.210526315789474
"SW3-5878",16,18,17,6032.02742116172,0.0134615184421371,15918.626236128,0.0355251834398748,"16-18",0.105263157894737
"SW3-5878",18,20,19,9886.59881496633,0.0220636649977377,9886.59881496633,0.0220636649977377,"18-20",0
"SW3-5879",0,2,1,27250.0578174378,0.347920592004328,78322.6358073651,1,"0-2",0.818181818181818
"SW3-5879",2,4,3,25899.5800624349,0.330678095744059,51072.5779899273,0.652079407995672,"2-4",0.454545454545455
"SW3-5879",4,5,4.5,18920.3576603767,0.2415694705029,25172.9979274923,0.321401312251613,"4-5",0.181818181818182
"SW3-5879",5,6,5.5,6252.64026711567,0.0798318417487132,6252.64026711567,0.0798318417487132,"5-6",0
"SW3-5881",0,2,1,36185.4887514125,0.330620879186142,109447.076786218,1,"0-2",0.867549668874172
"SW3-5881",2,3,2.5,21244.6512604806,0.19410889613779,73261.5880348052,0.669379120813858,"2-3",0.66887417218543
"SW3-5881",3,4,3.5,13080.9876450756,0.119518839873875,52016.9367743245,0.475270224676068,"3-4",0.536423841059603
"SW3-5881",4,5,4.5,13327.4095759664,0.121770356662871,38935.9491292489,0.355751384802193,"4-5",0.403973509933775
"SW3-5881",5,6,5.5,15950.3841912538,0.145736045764014,25608.5395532825,0.233981028139322,"5-6",0.271523178807947
"SW3-5881",6,7,6.5,6196.81426629292,0.0566192761675776,9658.15536202874,0.0882449823753078,"6-7",0.139072847682119
"SW3-5881",7,8.1,7.55,3461.34109573582,0.0316257062077303,3461.34109573582,0.0316257062077303,"7-8.1",0
"SW3-5882",0,1,0.5,5529.08955555101,0.167254939895264,33057.8550266638,1,"0-1",0.909090909090909
"SW3-5882",1,2,1.5,5731.19288952725,0.173368565047689,27528.7654711128,0.832745060104736,"1-2",0.727272727272727
"SW3-5882",2,3,2.5,4133.6062007659,0.125041573248833,21797.5725815856,0.659376495057047,"2-3",0.545454545454545
"SW3-5882",3,4,3.5,4307.63164938857,0.130305842466612,17663.9663808197,0.534334921808213,"3-4",0.363636363636364
"SW3-5882",4,5,4.5,6202.20504036473,0.187616680978308,13356.3347314311,0.404029079341601,"4-5",0.181818181818182
"SW3-5882",5,6,5.5,7154.12969106638,0.216412398363293,7154.12969106638,0.216412398363293,"5-6",0
"SW3-5883",0,2,1,17218.3190574905,0.37739172066999,45624.5278166741,1,"0-2",0.866666666666667
"SW3-5883",2,3,2.5,12037.2443301204,0.263832743179014,28406.2087591836,0.62260827933001,"2-3",0.666666666666667
"SW3-5883",3,4,3.5,6240.86900991021,0.136787585725532,16368.9644290633,0.358775536150996,"3-4",0.533333333333333
"SW3-5883",4,5,4.5,4923.56616715748,0.107914895841576,10128.0954191531,0.221987950425465,"4-5",0.4
"SW3-5883",5,6,5.5,2837.26964870309,0.0621873756174232,5204.5292519956,0.114073054583888,"5-6",0.266666666666667
